ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
246,Pakistan,PK,Village 438/6R,29.540000,73.003000,An. stephensi,Not available,ADULTS,2000,MARCH,2000,MARCH,"house resting inside, animal shed resting",0,Not available,morphology,"Herrel, N., Amerasinghe, F.P., Ensink, J., Mukhtar, M., van der Hoek, W. and Konradsen, F. (2004).  Adult anopheline ecology and malaria transmission in irrigated areas of South Punjab, Pakistan. Medical and Veterinary Entomology, 18(2):141-52",https://www.ncbi.nlm.nih.gov/pubmed/15189239,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
263,India,IN,Central Calcutta,22.607000,88.347000,An. stephensi,Not available,ADULTS,,NR,NR,NR,"animal shed resting, house resting inside",423,Not available,Not available,"Chandra, G., Chatterjee, K.K. and Hati, A.K. (1996).  Feeding behaviour of  Anopheles stephensi in Calcutta. Indian Journal of Malariology, 33(2):103-5",https://www.ncbi.nlm.nih.gov/pubmed/8952175,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
265,Pakistan,PK,Agricultural area around the city Haroonabad,29.609000,73.137000,An. stephensi,Not available,IMMATURE,2000,JULY,2000,JULY,larval collection,1078,Not available,morphology,"Mukhtar, M., Herrel, N., Amerasinghe, F.P., Ensink, J., van der Hoek, W. and Konradsen, F. (2003).  Role of wastewater irrigation in mosquito breeding in south Punjab, Pakistan. The Southeast Asian Journal of Tropical Medicine and Public Health, 34(1):72-80",https://www.ncbi.nlm.nih.gov/pubmed/12971517,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
266,Pakistan,PK,Agricultural area around the city Haroonabad,29.609000,73.137000,An. stephensi,Not available,IMMATURE,2000,AUGUST,2000,AUGUST,larval collection,23,Not available,morphology,"Mukhtar, M., Herrel, N., Amerasinghe, F.P., Ensink, J., van der Hoek, W. and Konradsen, F. (2003).  Role of wastewater irrigation in mosquito breeding in south Punjab, Pakistan. The Southeast Asian Journal of Tropical Medicine and Public Health, 34(1):72-80",https://www.ncbi.nlm.nih.gov/pubmed/12971517,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
267,Pakistan,PK,Agricultural area around the city Haroonabad,29.609000,73.137000,An. stephensi,Not available,IMMATURE,2000,SEPTEMBER,2000,SEPTEMBER,larval collection,19,Not available,morphology,"Mukhtar, M., Herrel, N., Amerasinghe, F.P., Ensink, J., van der Hoek, W. and Konradsen, F. (2003).  Role of wastewater irrigation in mosquito breeding in south Punjab, Pakistan. The Southeast Asian Journal of Tropical Medicine and Public Health, 34(1):72-80",https://www.ncbi.nlm.nih.gov/pubmed/12971517,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
293,India,IN,Surat city,21.195000,72.819000,An. stephensi,Not available,IMMATURE,2001,NR,2001,NR,larval collection,Not available,Not available,Not available,"Haq, S., Bhatt, R.M., Vaishnav, K.G. and Yadav, R.S. (2004).  Field evaluation of biolarvicides in Surat city, India. Journal of Vector Borne Diseases, 41(3-4):61-6",https://www.ncbi.nlm.nih.gov/pubmed/15672558,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
378,Iran (Islamic Republic of),IR,Iranshahr,27.207000,60.689000,An. stephensi,Not available,ADULTS,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",Not available,Not available,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
379,Iran (Islamic Republic of),IR,Chabahar,25.300000,60.631000,An. stephensi,Not available,ADULTS,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",Not available,Not available,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
380,Iran (Islamic Republic of),IR,Nikshahe,26.225000,60.219000,An. stephensi,Not available,ADULTS,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",Not available,Not available,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
381,Iran (Islamic Republic of),IR,Khash,28.226000,61.207000,An. stephensi,Not available,ADULTS,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",Not available,Not available,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
382,Iran (Islamic Republic of),IR,Kazeroon,29.615000,51.657000,An. stephensi,Not available,ADULTS,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",Not available,Not available,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
383,Iran (Islamic Republic of),IR,Bandar Abbas (City),27.188000,56.273000,An. stephensi,Not available,ADULTS,2002,APRIL,2002,OCTOBER,"animal shed resting, house resting inside",Not available,Not available,morphology,"Djadid, N.D., Gholizadeh, S., Aghajari, M., Zehi, A.H., Raeisi, A. and Zakeri, S. (2006).  Genetic analysis of rDNA-ITS2 and RAPD loci in field populations of the malaria vector,  Anopheles stephensi (Diptera: Culicidae): implications for the control program in Iran. Acta Tropica, 97(1):65-74",https://www.ncbi.nlm.nih.gov/pubmed/16188214,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
384,India,IN,"BHEL (industrial comples, Hardwar)",29.946200,78.104200,An. stephensi,Not available,IMMATURE,,NR,NR,NR,larval collection,Not available,Not available,Not available,"Dua, V.K., Pandey, A.C., Alam, M.E. and Dash, A.P. (2006).  Larvicidal activity of  Hibiscus abelmoschus Linn. (Malvaceae) against mosquitoes. Journal of the American Mosquito Control Association, 22(1):155-7",https://www.ncbi.nlm.nih.gov/pubmed/16646343,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
428,Pakistan,PK,Azakhel refugee camp,34.012500,71.864700,An. stephensi,Not available,ADULTS,,NR,NR,NR,man biting outdoors,Not available,Not available,Not available,"Hewitt, S., Kamal, M., Muhammad, N. and Rowland, M. (1994).  An entomological investigation of the likely impact of cattle ownership on malaria in an Afghan refugee camp in the North West Frontier Province of Pakistan. Medical and Veterinary Entomology, 8(2):160-4",https://www.ncbi.nlm.nih.gov/pubmed/8025324,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
442,Pakistan,PK,Faisalabad: western waste stabilisation ponds and surrounding agricultural area,31.460100,73.004400,An. stephensi,Not available,NR,2001,JULY,2002,JUNE,Not available,25018,Not available,morphology,"Mukhtar, M., Ensink, J., Van der Hoek, W., Amerasinghe, F.P. and Konradsen, F. (2006).  Importance of waste stabilization ponds and wastewater irrigation in the generation of vector mosquitoes in Pakistan. Journal of Medical Entomology, 43(5):996-1003",https://www.ncbi.nlm.nih.gov/pubmed/17017239,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
443,India,IN,Sikanderpur,28.481900,77.097200,An. stephensi,Not available,NR,2002,JULY,2002,SEPTEMBER,Not available,Not available,Not available,Not available,"Batra, C.P., Mittal, P.K., Adak, T. and Subbarao, S.K. (2006).  Efficacy of Agnique MMF monomolecular surface film against  Anopheles stephensi breeding in urban habitats in India. Journal of the American Mosquito Control Association, 22(3):426-32",https://www.ncbi.nlm.nih.gov/pubmed/17067041,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
444,India,IN,Aya Nagar,28.475800,77.132500,An. stephensi,Not available,NR,2002,JULY,2002,SEPTEMBER,Not available,Not available,Not available,Not available,"Batra, C.P., Mittal, P.K., Adak, T. and Subbarao, S.K. (2006).  Efficacy of Agnique MMF monomolecular surface film against  Anopheles stephensi breeding in urban habitats in India. Journal of the American Mosquito Control Association, 22(3):426-32",https://www.ncbi.nlm.nih.gov/pubmed/17067041,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
445,India,IN,Gurgaon,28.457000,77.021000,An. stephensi,Not available,NR,2002,JULY,2002,SEPTEMBER,Not available,Not available,Not available,Not available,"Batra, C.P., Mittal, P.K., Adak, T. and Subbarao, S.K. (2006).  Efficacy of Agnique MMF monomolecular surface film against  Anopheles stephensi breeding in urban habitats in India. Journal of the American Mosquito Control Association, 22(3):426-32",https://www.ncbi.nlm.nih.gov/pubmed/17067041,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
446,Iran (Islamic Republic of),IR,Kazeron,30.475500,51.348100,An. stephensi,An. stephensi intermediate form,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, PCR, DNA sequencing","Oshaghi, M.A., Yaaghoobi, F. and Abaie, M.R. (2006).  Pattern of mitochondrial DNA variation between and within  Anopheles stephensi (Diptera: Culicidae) biological forms suggests extensive gene flow. Acta Tropica, 99(2-3):226-33",https://www.ncbi.nlm.nih.gov/pubmed/16989757,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
447,Iran (Islamic Republic of),IR,Siahoo & Koveh,27.750000,56.333000,An. stephensi,An. stephensi mysorensis,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, PCR, DNA sequencing","Oshaghi, M.A., Yaaghoobi, F. and Abaie, M.R. (2006).  Pattern of mitochondrial DNA variation between and within  Anopheles stephensi (Diptera: Culicidae) biological forms suggests extensive gene flow. Acta Tropica, 99(2-3):226-33",https://www.ncbi.nlm.nih.gov/pubmed/16989757,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
448,Iran (Islamic Republic of),IR,Bandar Abbas (City),27.188000,56.274000,An. stephensi,An. stephensi type form,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, PCR, DNA sequencing","Oshaghi, M.A., Yaaghoobi, F. and Abaie, M.R. (2006).  Pattern of mitochondrial DNA variation between and within  Anopheles stephensi (Diptera: Culicidae) biological forms suggests extensive gene flow. Acta Tropica, 99(2-3):226-33",https://www.ncbi.nlm.nih.gov/pubmed/16989757,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
449,Iran (Islamic Republic of),IR,"Geno, Rodeshor",27.237000,55.722200,An. stephensi,An. stephensi intermediate form,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, PCR, DNA sequencing","Oshaghi, M.A., Yaaghoobi, F. and Abaie, M.R. (2006).  Pattern of mitochondrial DNA variation between and within  Anopheles stephensi (Diptera: Culicidae) biological forms suggests extensive gene flow. Acta Tropica, 99(2-3):226-33",https://www.ncbi.nlm.nih.gov/pubmed/16989757,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
450,Iran (Islamic Republic of),IR,Chabahar,25.680900,59.528400,An. stephensi,An. stephensi mysorensis,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, PCR, DNA sequencing","Oshaghi, M.A., Yaaghoobi, F. and Abaie, M.R. (2006).  Pattern of mitochondrial DNA variation between and within  Anopheles stephensi (Diptera: Culicidae) biological forms suggests extensive gene flow. Acta Tropica, 99(2-3):226-33",https://www.ncbi.nlm.nih.gov/pubmed/16989757,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
451,Iran (Islamic Republic of),IR,Nickshahr,27.363200,59.885900,An. stephensi,An. stephensi mysorensis,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, PCR, DNA sequencing","Oshaghi, M.A., Yaaghoobi, F. and Abaie, M.R. (2006).  Pattern of mitochondrial DNA variation between and within  Anopheles stephensi (Diptera: Culicidae) biological forms suggests extensive gene flow. Acta Tropica, 99(2-3):226-33",https://www.ncbi.nlm.nih.gov/pubmed/16989757,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
452,Iran (Islamic Republic of),IR,Sarbaz,28.688000,60.537800,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, PCR, DNA sequencing","Oshaghi, M.A., Yaaghoobi, F. and Abaie, M.R. (2006).  Pattern of mitochondrial DNA variation between and within  Anopheles stephensi (Diptera: Culicidae) biological forms suggests extensive gene flow. Acta Tropica, 99(2-3):226-33",https://www.ncbi.nlm.nih.gov/pubmed/16989757,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
